Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DOW,GS,HD,HON,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS,IBM,PG
2007-09-07,88.91999816894531,57.75,50.900001525878906,4.706070899963379,94.83999633789062,73.44000244140625,87.6500015258789,31.520000457763672,27.295000076293945,,178.97999572753906,34.209999084472656,52.15884780883789,25.469999313354492,61.68000030517578,43.52000045776367,49.2400016784668,49.56999969482422,28.440000534057617,13.675000190734863,10.802499771118164,49.849998474121094,49.189998626708984,38.59281539916992,,44.150001525878906,42.38999938964844,33.59000015258789,,
2007-09-10,87.81999969482422,58.709999084472656,51.040000915527344,4.882500171661377,95.33000183105469,73.73999786376953,87.05000305175781,31.739999771118164,27.28499984741211,,183.61000061035156,33.810001373291016,52.49252700805664,25.350000381469727,61.84000015258789,43.93000030517578,50.150001525878906,49.810001373291016,28.479999542236328,13.787500381469727,11.029999732971191,49.720001220703125,49.119998931884766,38.50879669189453,,44.04999923706055,42.27000045776367,33.560001373291016,,
2007-09-11,88.23999786376953,59.369998931884766,53.880001068115234,4.838929176330566,97.44000244140625,73.88999938964844,88.58999633789062,32.15999984741211,27.829999923706055,,183.5,34.869998931884766,53.59843444824219,25.65999984741211,62.04999923706055,44.540000915527344,51.7599983215332,49.95000076293945,28.93000030517578,13.882499694824219,11.482500076293945,50.290000915527344,49.56999969482422,39.08759689331055,,44.849998474121094,42.939998626708984,33.4900016784668,,
2007-09-12,89.08000183105469,59.47999954223633,55.63999938964844,4.887499809265137,98.31999969482422,72.7699966430664,89.19000244140625,31.780000686645508,27.920000076293945,,182.52999877929688,35.09000015258789,53.36009216308594,25.459999084472656,62.5099983215332,44.470001220703125,51.20000076293945,49.66999816894531,28.93000030517578,14.020000457763672,11.484999656677246,50.209999084472656,49.470001220703125,39.08759689331055,,45.029998779296875,42.709999084472656,33.720001220703125,,
2007-09-13,89.08999633789062,60.599998474121094,57.119998931884766,4.900000095367432,98.94999694824219,72.98999786376953,90.08999633789062,31.510000228881836,27.934999465942383,,188.47000122070312,35.61000061035156,53.674705505371094,25.350000381469727,63.11000061035156,45.599998474121094,54.29999923706055,49.86000061035156,29.15999984741211,14.220000267028809,11.609999656677246,50.310001373291016,49.54999923706055,39.778419494628906,,45.41999816894531,43.060001373291016,33.52000045776367,,
2007-09-14,89.0199966430664,58.939998626708984,56.31999969482422,4.957499980926514,99.3499984741211,73.16000366210938,90.6500015258789,31.559999465942383,28.200000762939453,,190.58999633789062,35.68000030517578,53.80817413330078,24.93000030517578,63.20000076293945,45.540000915527344,55.45000076293945,49.540000915527344,29.040000915527344,14.307499885559082,11.595000267028809,49.689998626708984,49.90999984741211,39.694400787353516,,45.279998779296875,43.31999969482422,33.560001373291016,,
2007-09-17,88.93000030517578,58.20000076293945,55.459999084472656,4.943213939666748,98.63999938964844,73.69000244140625,90.93000030517578,31.5,27.639999389648438,,187.61000061035156,35.380001068115234,53.71283721923828,24.850000381469727,62.939998626708984,45.290000915527344,54.63999938964844,49.40999984741211,28.729999542236328,14.077500343322754,11.432499885559082,49.5,49.95000076293945,39.75975036621094,,45.09000015258789,43.31999969482422,33.380001068115234,,
2007-09-18,91.66000366210938,60.79999923706055,56.0099983215332,5.0328569412231445,98.47000122070312,77.45999908447266,93.33999633789062,32.040000915527344,28.204999923706055,,200.5,36.36000061035156,54.609004974365234,25.40999984741211,63.83000183105469,47.81999969482422,55.02000045776367,50.56999969482422,28.93000030517578,14.697500228881836,11.484999656677246,51.81999969482422,50.099998474121094,40.43190383911133,,46.20000076293945,44.439998626708984,34.58000183105469,,
2007-09-19,91.95999908447266,60.95000076293945,55.79999923706055,5.027500152587891,100.0199966430664,77.91000366210938,94.11000061035156,32.09000015258789,28.309999465942383,,205.5,36.18000030517578,55.54330825805664,25.68000030517578,64.48999786376953,47.56999969482422,55.40999984741211,51.560001373291016,28.670000076293945,14.640000343322754,11.449999809265137,52.13999938964844,49.84000015258789,40.870670318603516,,46.04999923706055,44.75,34.560001373291016,,
2007-09-20,91.44000244140625,60.119998931884766,55.310001373291016,5.01107120513916,101.25,77.37000274658203,94.16999816894531,32.209999084472656,28.155000686645508,,203.52999877929688,35.31999969482422,55.45750427246094,25.809999465942383,64.79000091552734,46.959999084472656,54.869998931884766,51.380001068115234,28.420000076293945,14.579999923706055,11.412500381469727,51.130001068115234,49.810001373291016,40.889339447021484,,45.349998474121094,44.31999969482422,34.040000915527344,,
2007-09-21,91.68000030517578,59.279998779296875,55.41999816894531,5.148213863372803,102.58999633789062,78.16000366210938,94.83999633789062,32.29999923706055,28.274999618530273,,209.97999572753906,34.470001220703125,55.9532585144043,25.8700008392334,65.12000274658203,47.130001068115234,54.79999923706055,51.81999969482422,28.649999618530273,14.3149995803833,11.5625,51.0099983215332,49.90999984741211,41.4307975769043,,45.40999984741211,44.22999954223633,34.599998474121094,,
2007-09-24,91.80999755859375,58.38999938964844,55.290000915527344,5.295713901519775,103.05000305175781,77.72000122070312,94.3499984741211,31.8799991607666,28.350000381469727,,210.42999267578125,33.880001068115234,55.30496597290039,25.979999542236328,65.19999694824219,46.34000015258789,54.959999084472656,51.68000030517578,29.079999923706055,14.452500343322754,12.117500305175781,49.58000183105469,49.560001373291016,41.18807601928711,,45.75,43.970001220703125,34.31999969482422,,
2007-09-25,91.91000366210938,58.83000183105469,54.880001068115234,5.470714092254639,104.93000030517578,76.37000274658203,91.87999725341797,32.439998626708984,28.510000228881836,,210.89999389648438,33.08000183105469,56.3346061706543,25.889999389648438,64.97000122070312,46.099998474121094,54.150001525878906,52.279998779296875,29.559999465942383,14.612500190734863,12.477499961853027,49.9900016784668,49.47999954223633,41.14139938354492,,46.88999938964844,43.15999984741211,34.06999969482422,,
2007-09-26,92.54000091552734,59.0099983215332,56.08000183105469,5.456070899963379,104.44999694824219,76.66000366210938,92.51000213623047,32.9900016784668,28.674999237060547,,214.61000061035156,32.9900016784668,56.534812927246094,25.90999984741211,65.38999938964844,46.130001068115234,54.79999923706055,52.599998474121094,29.5,14.59749984741211,12.617500305175781,50.029998779296875,49.310001373291016,41.52415084838867,,47.709999084472656,43.29999923706055,34.52000045776367,,
2007-09-27,93.38999938964844,59.56999969482422,56.560001373291016,5.517857074737549,105.45999908447266,77.47000122070312,93.51000213623047,33.22999954223633,28.665000915527344,,216.77999877929688,32.7599983215332,56.439476013183594,25.760000228881836,65.54000091552734,46.209999084472656,54.560001373291016,52.29999923706055,29.489999771118164,14.542499542236328,12.734999656677246,50.099998474121094,49.2599983215332,41.71086120605469,,47.93000030517578,43.61000061035156,34.209999084472656,,
2007-09-28,93.58000183105469,59.369998931884766,56.56999969482422,5.4810709953308105,104.98999786376953,78.43000030517578,93.58000183105469,33.130001068115234,28.735000610351562,,216.74000549316406,32.439998626708984,56.69688415527344,25.860000610351562,65.69999694824219,45.81999969482422,54.470001220703125,51.689998626708984,29.459999084472656,14.664999961853027,12.829999923706055,50.34000015258789,48.43000030517578,41.337440490722656,,47.2400016784668,43.650001525878906,34.38999938964844,,
2007-10-01,94.73999786376953,60.630001068115234,56.40999984741211,5.583570957183838,106.6500015258789,79.55999755859375,94.44000244140625,32.9900016784668,28.950000762939453,,222.97999572753906,33.15999984741211,57.92673110961914,26.3700008392334,66.13999938964844,46.810001373291016,56.0099983215332,52.43000030517578,29.770000457763672,14.84749984741211,13.22249984741211,51.83000183105469,48.13999938964844,42.38301467895508,,40.15999984741211,44.470001220703125,34.650001525878906,,
2007-10-02,93.88999938964844,60.619998931884766,56.040000915527344,5.658928871154785,105.93000030517578,79.63999938964844,92.55999755859375,33.0099983215332,28.959999084472656,,228.02000427246094,33.36000061035156,56.963829040527344,26.3799991607666,66.05000305175781,47.15999984741211,55.95000076293945,51.619998931884766,29.700000762939453,14.789999961853027,12.942500114440918,52.2400016784668,47.88999938964844,42.327003479003906,,40.08000183105469,44.869998931884766,34.77000045776367,,
2007-10-03,94.19000244140625,59.86000061035156,55.52000045776367,5.639999866485596,104.72000122070312,78.55999755859375,91.4800033569336,32.45000076293945,28.78499984741211,,227.35000610351562,33.869998931884766,57.11636734008789,25.809999465942383,66.0999984741211,47.0,56.11000061035156,52.150001525878906,29.450000762939453,14.805000305175781,13.039999961853027,52.31999969482422,47.04999923706055,42.233646392822266,,39.439998626708984,45.130001068115234,34.720001220703125,,
2007-10-04,94.25,59.7599983215332,55.38999938964844,5.579999923706055,104.5,78.63999938964844,91.83999633789062,32.150001525878906,28.934999465942383,,225.9499969482422,33.7400016784668,56.8112907409668,25.600000381469727,66.11000061035156,47.25,56.040000915527344,52.86000061035156,29.709999084472656,14.84000015258789,12.890000343322754,53.54999923706055,47.380001068115234,42.40168380737305,,39.77000045776367,45.0,34.900001525878906,,
2007-10-05,95.8499984741211,61.099998474121094,56.84000015258789,5.76607084274292,102.25,80.33000183105469,92.31999969482422,32.650001525878906,29.03499984741211,,228.5,34.220001220703125,57.03056335449219,25.540000915527344,66.25,47.58000183105469,56.369998931884766,53.5099983215332,29.84000015258789,15.087499618530273,13.307499885559082,53.810001373291016,47.70000076293945,42.2149772644043,,39.29999923706055,45.369998931884766,35.470001220703125,,
2007-10-08,95.41000366210938,60.689998626708984,56.58000183105469,5.996786117553711,101.06999969482422,81.33999633789062,91.58000183105469,32.709999084472656,28.899999618530273,,226.9600067138672,33.93000030517578,57.7646598815918,25.65999984741211,66.0199966430664,47.439998626708984,56.869998931884766,53.150001525878906,29.84000015258789,15.0024995803833,13.8125,53.47999954223633,47.810001373291016,41.97225570678711,,39.130001068115234,45.27000045776367,35.27000045776367,,
2007-10-09,95.62000274658203,62.52000045776367,57.08000183105469,5.994999885559082,101.44999694824219,82.51000213623047,92.80000305175781,33.08000183105469,28.940000534057617,,239.1999969482422,33.79999923706055,58.38434982299805,25.84000015258789,66.25,47.56999969482422,57.380001068115234,53.630001068115234,30.100000381469727,15.442500114440918,14.079999923706055,53.29999923706055,48.4900016784668,42.58839416503906,,39.189998626708984,45.209999084472656,35.45000076293945,,
2007-10-10,95.81999969482422,61.88999938964844,57.619998931884766,5.956786155700684,98.68000030517578,81.16000366210938,92.08000183105469,33.27000045776367,28.934999465942383,,235.94000244140625,33.650001525878906,57.87906265258789,25.8799991607666,65.83000183105469,46.90999984741211,57.029998779296875,53.22999954223633,30.229999542236328,15.46500015258789,13.947500228881836,53.849998474121094,49.33000183105469,42.59772872924805,,38.869998931884766,45.59000015258789,35.279998779296875,,
2007-10-11,94.36000061035156,62.45000076293945,57.83000183105469,5.793929100036621,96.26000213623047,79.44000244140625,91.0,32.79999923706055,28.594999313354492,,229.00999450683594,33.43000030517578,58.0411376953125,25.43000030517578,65.94999694824219,46.65999984741211,56.25,53.040000915527344,29.90999984741211,15.2524995803833,13.72249984741211,54.02000045776367,49.34000015258789,42.6444091796875,,38.68000030517578,46.900001525878906,35.0099983215332,,
2007-10-12,94.16999816894531,63.22999954223633,58.16999816894531,5.973214149475098,96.69000244140625,80.30000305175781,91.41000366210938,32.91999816894531,28.899999618530273,,233.55999755859375,33.439998626708984,58.83243179321289,25.549999237060547,65.94000244140625,46.81999969482422,57.02000045776367,53.5099983215332,30.170000076293945,15.787500381469727,14.265000343322754,54.16999816894531,49.689998626708984,42.50437545776367,,38.81999969482422,47.060001373291016,35.470001220703125,,
2007-10-15,94.38999938964844,61.79999923706055,57.66999816894531,5.963571071624756,94.83000183105469,78.83999633789062,92.33000183105469,32.790000915527344,28.81999969482422,,229.33999633789062,33.0099983215332,58.5082893371582,25.75,65.6500015258789,46.27000045776367,56.189998626708984,53.290000915527344,30.040000915527344,15.979999542236328,13.649999618530273,53.290000915527344,48.93000030517578,41.6641845703125,,38.79999923706055,46.45000076293945,35.13999938964844,,
2007-10-16,93.9800033569336,60.22999954223633,56.779998779296875,6.056428909301758,95.94000244140625,77.75,93.44999694824219,32.290000915527344,28.8799991607666,,224.8300018310547,32.5099983215332,58.30807876586914,25.479999542236328,65.06999969482422,45.11000061035156,56.810001373291016,53.029998779296875,30.31999969482422,15.977499961853027,14.0600004196167,52.29999923706055,48.5,41.94424819946289,,38.66999816894531,45.86000061035156,35.0099983215332,,
2007-10-17,94.26000213623047,60.08000183105469,56.40999984741211,6.169642925262451,95.58999633789062,77.12999725341797,93.26000213623047,32.459999084472656,29.545000076293945,,227.6199951171875,31.780000686645508,57.869529724121094,26.719999313354492,64.8499984741211,46.369998931884766,56.959999084472656,53.41999816894531,31.079999923706055,15.789999961853027,13.5600004196167,52.34000015258789,48.599998474121094,42.2523193359375,,38.369998931884766,45.9900016784668,35.380001068115234,,
2007-10-18,94.7300033569336,58.65999984741211,56.709999084472656,6.1964287757873535,96.94000244140625,77.66000366210938,92.41999816894531,32.68000030517578,29.68000030517578,,227.85000610351562,31.68000030517578,57.8599967956543,26.969999313354492,64.9000015258789,45.900001525878906,56.790000915527344,53.38999938964844,31.15999984741211,15.8149995803833,13.739999771118164,51.869998931884766,48.099998474121094,41.981590270996094,,38.369998931884766,45.88999938964844,34.779998779296875,,
2007-10-19,86.62000274658203,57.11000061035156,55.95000076293945,6.086429119110107,93.9000015258789,73.56999969482422,89.2699966430664,31.5,29.3799991607666,,217.69000244140625,30.760000228881836,55.60050964355469,26.299999237060547,64.2300033569336,45.02000045776367,56.41999816894531,53.11000061035156,30.170000076293945,15.832500457763672,13.069999694824219,51.209999084472656,47.45000076293945,41.32810592651367,,37.849998474121094,44.97999954223633,33.810001373291016,,
2007-10-22,86.27999877929688,56.869998931884766,56.119998931884766,6.227142810821533,94.93000030517578,73.5,88.44000244140625,31.3700008392334,29.625,,222.17999267578125,30.8799991607666,55.42890548706055,26.639999389648438,64.33999633789062,45.369998931884766,56.02000045776367,54.63999938964844,30.510000228881836,15.792499542236328,13.052499771118164,52.0099983215332,48.130001068115234,41.38412094116211,,37.70000076293945,45.25,34.68000030517578,,
2007-10-23,85.93000030517578,58.65999984741211,57.70000076293945,6.648571014404297,94.94999694824219,74.41999816894531,88.91999816894531,31.540000915527344,29.875,,223.75999450683594,30.920000076293945,55.962791442871094,26.799999237060547,64.55000305175781,45.939998626708984,56.970001220703125,56.36000061035156,30.899999618530273,16.030000686645508,13.555000305175781,51.689998626708984,48.84000015258789,41.83222198486328,,38.2599983215332,43.93000030517578,34.88999938964844,,
2007-10-24,86.0999984741211,58.939998626708984,58.130001068115234,6.64035701751709,94.26000213623047,75.79000091552734,89.9000015258789,31.260000228881836,30.09000015258789,,225.1199951171875,30.8799991607666,55.98185729980469,26.010000228881836,64.44000244140625,46.27000045776367,57.150001525878906,56.20000076293945,31.25,15.864999771118164,13.317500114440918,51.400001525878906,48.470001220703125,41.4681396484375,,39.45000076293945,43.869998931884766,35.060001373291016,,
2007-10-25,86.08999633789062,59.7599983215332,57.310001373291016,6.527856826782227,96.0,74.66999816894531,91.2300033569336,31.18000030517578,30.649999618530273,,226.66000366210938,30.700000762939453,56.37274169921875,25.889999389648438,63.95000076293945,46.04999923706055,58.06999969482422,57.060001373291016,31.989999771118164,15.960000038146973,12.770000457763672,51.7400016784668,48.529998779296875,41.925575256347656,,39.97999954223633,43.880001068115234,34.45000076293945,,
2007-10-26,86.12999725341797,60.66999816894531,57.18000030517578,6.596428871154785,96.0199966430664,75.04000091552734,91.6500015258789,31.899999618530273,30.78499984741211,,235.9199981689453,31.350000381469727,56.66828536987305,25.940000534057617,64.30000305175781,47.31999969482422,58.470001220703125,57.58000183105469,35.029998779296875,16.15250015258789,12.859999656677246,53.209999084472656,47.9900016784668,42.569725036621094,,40.18000030517578,44.63999938964844,34.380001068115234,,
2007-10-29,85.97000122070312,60.5099983215332,56.790000915527344,6.61035680770874,96.98999786376953,73.9000015258789,92.87999725341797,32.40999984741211,30.920000076293945,,243.80999755859375,31.399999618530273,56.92569351196289,26.260000228881836,64.9800033569336,46.66999816894531,59.18000030517578,57.77000045776367,34.56999969482422,16.30500030517578,13.337499618530273,52.880001068115234,47.95000076293945,42.933807373046875,,39.70000076293945,45.0099983215332,34.68000030517578,,
2007-10-30,85.79000091552734,60.29999923706055,57.060001373291016,6.6785712242126465,97.33000183105469,73.45999908447266,90.08000183105469,32.61000061035156,30.864999771118164,,240.3300018310547,31.459999084472656,57.11636734008789,26.270000457763672,64.81999969482422,46.560001373291016,59.18000030517578,57.86000061035156,35.56999969482422,16.232500076293945,13.4375,52.41999816894531,47.900001525878906,42.345672607421875,,39.47999954223633,45.369998931884766,34.290000915527344,,
2007-10-31,86.36000061035156,60.95000076293945,58.11000061035156,6.783928871154785,98.58999633789062,74.61000061035156,91.51000213623047,33.060001373291016,30.8799991607666,,247.9199981689453,31.510000228881836,57.59305191040039,26.899999618530273,65.16999816894531,47.0,59.75,58.2599983215332,36.810001373291016,16.565000534057617,14.092499732971191,52.209999084472656,49.150001525878906,43.00849151611328,,39.650001525878906,45.209999084472656,34.630001068115234,,
2007-11-01,83.9000015258789,58.38999938964844,57.2400016784668,6.694285869598389,96.5999984741211,73.30999755859375,89.04000091552734,32.18000030517578,30.450000762939453,,240.2100067138672,30.690000534057617,56.28693771362305,26.5,64.66000366210938,44.31999969482422,59.0,57.36000061035156,37.060001373291016,15.954999923706055,13.380000114440918,51.91999816894531,48.54999923706055,41.76687240600586,,39.029998779296875,44.029998779296875,33.79999923706055,,
2007-11-02,84.88999938964844,58.41999816894531,56.619998931884766,6.7096428871154785,97.76000213623047,74.76000213623047,88.4800033569336,32.5099983215332,30.2549991607666,,229.60000610351562,30.399999618530273,56.582481384277344,26.799999237060547,64.77999877929688,43.150001525878906,59.02000045776367,56.040000915527344,37.060001373291016,15.967499732971191,13.600000381469727,52.41999816894531,48.939998626708984,41.4307975769043,,39.11000061035156,44.189998626708984,33.91999816894531,,
2007-11-05,85.05000305175781,58.16999816894531,57.459999084472656,6.649285793304443,97.97000122070312,73.5,88.4800033569336,33.08000183105469,30.170000076293945,,218.38999938964844,29.799999237060547,57.11636734008789,26.84000015258789,64.48999786376953,42.77000045776367,59.66999816894531,55.93000030517578,36.72999954223633,15.845000267028809,13.142499923706055,52.380001068115234,49.119998931884766,40.90801239013672,,38.68000030517578,44.029998779296875,33.880001068115234,,
2007-11-06,85.44999694824219,58.56999969482422,57.88999938964844,6.849643230438232,97.69999694824219,74.91999816894531,90.63999938964844,34.08000183105469,30.5049991607666,,223.16000366210938,30.059999465942383,58.1460075378418,27.489999771118164,64.61000061035156,44.11000061035156,59.7400016784668,55.9900016784668,36.40999984741211,15.9975004196167,13.077500343322754,52.4900016784668,49.59000015258789,40.83332824707031,,38.58000183105469,44.290000915527344,34.08000183105469,,
2007-11-07,83.2699966430664,55.369998931884766,56.20000076293945,6.653571128845215,96.88999938964844,73.5999984741211,87.54000091552734,32.75,29.979999542236328,,214.17999267578125,29.34000015258789,56.28693771362305,26.899999618530273,63.90999984741211,42.2400016784668,58.380001068115234,54.20000076293945,35.52000045776367,15.694999694824219,12.6875,50.349998474121094,49.849998474121094,40.23585891723633,,38.4900016784668,43.93000030517578,33.5,,
2007-11-08,82.83000183105469,56.099998474121094,56.029998779296875,6.266786098480225,96.27999877929688,72.43000030517578,89.18000030517578,29.6299991607666,30.735000610351562,,209.94000244140625,29.09000015258789,56.5252799987793,25.93000030517578,64.58999633789062,42.61000061035156,59.369998931884766,54.77000045776367,34.7400016784668,15.824999809265137,12.132499694824219,51.06999969482422,50.290000915527344,39.890445709228516,,39.029998779296875,43.619998931884766,33.630001068115234,,
2007-11-09,79.51000213623047,56.4900016784668,54.279998779296875,5.906071186065674,94.20999908447266,70.41000366210938,87.26000213623047,28.579999923706055,30.415000915527344,,211.3300018310547,28.049999237060547,55.06662368774414,25.149999618530273,65.16000366210938,42.310001373291016,58.310001373291016,55.900001525878906,33.72999954223633,15.552499771118164,12.5,51.400001525878906,51.66999816894531,39.92778778076172,,38.099998474121094,42.900001525878906,32.7400016784668,,
2007-11-12,79.22000122070312,56.09000015258789,54.5,5.491428852081299,92.86000061035156,69.5999984741211,85.2699966430664,29.110000610351562,29.93000030517578,,214.7100067138672,28.459999084472656,54.465999603271484,25.3700008392334,66.30999755859375,42.38999938964844,58.540000915527344,55.9900016784668,33.380001068115234,15.649999618530273,12.72249984741211,51.380001068115234,52.63999938964844,39.95579147338867,,38.439998626708984,43.31999969482422,32.02000045776367,,
2007-11-13,81.2300033569336,59.15999984741211,54.439998626708984,6.070000171661377,93.69999694824219,71.06999969482422,86.83000183105469,30.139999389648438,30.520000457763672,,233.0399932861328,29.1200008392334,55.42890548706055,26.139999389648438,67.30999755859375,45.04999923706055,57.099998474121094,57.4900016784668,34.459999084472656,15.9975004196167,13.0,52.290000915527344,53.29999923706055,40.6839599609375,,39.099998474121094,45.970001220703125,33.0099983215332,,
2007-11-14,80.20999908447266,59.099998474121094,53.630001068115234,5.932499885559082,92.79000091552734,70.02999877929688,86.1500015258789,29.709999084472656,30.68000030517578,,233.30999755859375,29.030000686645508,55.79118347167969,25.850000381469727,66.88999938964844,45.150001525878906,56.70000076293945,57.29999923706055,33.93000030517578,15.805000305175781,13.0,52.72999954223633,53.040000915527344,40.62794876098633,,39.75,46.5099983215332,31.860000610351562,,
2007-11-15,79.6500015258789,58.2400016784668,54.790000915527344,5.867856979370117,91.33999633789062,69.7300033569336,84.16000366210938,29.299999237060547,30.975000381469727,,227.02000427246094,28.979999542236328,54.49460220336914,25.530000686645508,66.87999725341797,43.529998779296875,57.18000030517578,57.91999816894531,33.7599983215332,15.762499809265137,12.697500228881836,52.959999084472656,53.02000045776367,40.17984390258789,,39.59000015258789,46.20000076293945,32.400001525878906,,
2007-11-16,81.56999969482422,58.66999816894531,55.4900016784668,5.942500114440918,89.98999786376953,69.44000244140625,85.9800033569336,29.940000534057617,31.309999465942383,,225.25,29.06999969482422,53.274288177490234,25.510000228881836,67.75,43.09000015258789,58.130001068115234,58.380001068115234,34.09000015258789,15.65999984741211,14.337499618530273,52.720001220703125,53.41999816894531,40.786651611328125,,39.970001220703125,46.34000015258789,32.529998779296875,,
2007-11-19,81.69999694824219,57.369998931884766,54.65999984741211,5.8553571701049805,88.2699966430664,68.19999694824219,85.02999877929688,29.43000030517578,31.149999618530273,,220.5399932861328,28.190000534057617,52.20651626586914,25.170000076293945,67.58999633789062,41.369998931884766,58.599998474121094,58.25,33.959999084472656,15.5,13.522500038146973,51.29999923706055,53.4900016784668,40.189178466796875,,39.279998779296875,45.470001220703125,31.25,,
2007-11-20,82.11000061035156,57.0,54.130001068115234,6.0303568840026855,87.86000061035156,68.27999877929688,87.9000015258789,29.040000915527344,31.395000457763672,,217.47999572753906,28.5,51.96817398071289,25.520000457763672,67.63999938964844,41.630001068115234,58.47999954223633,57.91999816894531,34.58000183105469,15.569999694824219,14.350000381469727,51.189998626708984,54.06999969482422,40.2918701171875,,39.77000045776367,45.5,31.549999237060547,,
2007-11-21,81.23999786376953,54.34000015258789,52.84000015258789,6.0164289474487305,87.41000366210938,67.94000244140625,85.75,28.25,31.125,,209.5,28.049999237060547,51.39615249633789,24.6299991607666,67.13999938964844,40.68000030517578,57.33000183105469,56.52000045776367,34.22999954223633,15.720000267028809,14.09000015258789,50.04999923706055,53.40999984741211,39.16227722167969,,39.400001525878906,44.86000061035156,31.5,,
2007-11-23,82.75,55.630001068115234,53.7599983215332,6.126429080963135,89.54000091552734,68.62999725341797,86.66999816894531,28.690000534057617,31.149999618530273,,216.47999572753906,28.950000762939453,52.12071228027344,25.06999969482422,66.87999725341797,41.95000076293945,57.720001220703125,57.65999984741211,34.11000061035156,15.9375,13.789999961853027,51.61000061035156,54.06999969482422,39.806427001953125,,39.72999954223633,45.72999954223633,31.84000015258789,,
2007-11-26,81.0,53.540000915527344,52.68000030517578,6.162143230438232,89.93000030517578,67.83000183105469,83.79000091552734,27.5,30.864999771118164,,207.4499969482422,27.489999771118164,50.70972442626953,24.3700008392334,67.37000274658203,40.459999084472656,56.81999969482422,57.59000015258789,32.970001220703125,15.545000076293945,13.024999618530273,50.15999984741211,53.380001068115234,38.4901237487793,,39.209999084472656,45.029998779296875,31.239999771118164,,
2007-11-27,82.12000274658203,55.619998931884766,54.02000045776367,6.243214130401611,91.7300033569336,68.81999969482422,84.30999755859375,27.489999771118164,31.489999771118164,,213.3300018310547,27.149999618530273,51.52962112426758,25.110000610351562,67.7300033569336,42.349998474121094,57.459999084472656,58.939998626708984,33.060001373291016,15.850000381469727,13.119999885559082,51.18000030517578,54.290000915527344,38.70484161376953,,38.290000915527344,45.83000183105469,31.719999313354492,,
2007-11-28,83.41000366210938,57.40999984741211,54.709999084472656,6.436429023742676,93.61000061035156,71.19000244140625,86.05999755859375,28.049999237060547,31.4950008392334,,227.52000427246094,28.270000457763672,52.988277435302734,26.190000534057617,68.3499984741211,43.959999084472656,57.970001220703125,59.959999084472656,33.70000076293945,16.302499771118164,13.607500076293945,51.45000076293945,54.720001220703125,39.59170913696289,,38.310001373291016,47.22999954223633,32.689998626708984,,
2007-11-29,83.61000061035156,56.88999938964844,55.459999084472656,6.581786155700684,93.20999908447266,71.72000122070312,86.55999755859375,28.149999618530273,31.395000457763672,,224.3800048828125,27.8799991607666,52.320919036865234,26.34000015258789,68.4000015258789,43.650001525878906,58.349998474121094,59.91999816894531,33.59000015258789,16.177499771118164,13.8149995803833,52.290000915527344,54.7599983215332,39.65705871582031,,37.290000915527344,47.540000915527344,32.810001373291016,,
2007-11-30,83.26000213623047,58.97999954223633,55.25,6.507856845855713,92.54000091552734,71.9000015258789,87.7699966430664,28.020000457763672,31.049999237060547,,226.63999938964844,28.559999465942383,53.97978210449219,26.079999923706055,67.73999786376953,45.619998931884766,58.470001220703125,59.36000061035156,33.599998474121094,16.412500381469727,14.182499885559082,53.11000061035156,55.0,40.33854675292969,,36.59000015258789,47.900001525878906,33.150001525878906,,
2007-12-03,82.20999908447266,58.599998474121094,55.09000015258789,6.387856960296631,91.79000091552734,72.05999755859375,87.83999633789062,27.56999969482422,31.100000381469727,,226.88999938964844,28.489999771118164,54.39926528930664,26.25,67.70999908447266,45.209999084472656,59.83000183105469,58.77000045776367,32.91999816894531,16.75,13.944999694824219,53.45000076293945,54.630001068115234,40.22652053833008,,36.400001525878906,47.869998931884766,33.040000915527344,,
2007-12-04,82.08999633789062,57.11000061035156,54.90999984741211,6.421785831451416,89.98999786376953,72.01000213623047,87.16000366210938,26.959999084472656,31.375,,215.22000122070312,28.790000915527344,53.99884796142578,26.309999465942383,67.94000244140625,44.150001525878906,60.029998779296875,58.38999938964844,32.77000045776367,16.450000762939453,13.832500457763672,52.91999816894531,54.33000183105469,40.889339447021484,,35.810001373291016,48.189998626708984,32.75,,
2007-12-05,83.76000213623047,57.93000030517578,54.88999938964844,6.625,90.69999694824219,72.70999908447266,89.30000305175781,27.479999542236328,31.524999618530273,,218.25999450683594,28.969999313354492,55.038021087646484,27.219999313354492,68.20999908447266,44.900001525878906,59.5099983215332,59.400001525878906,34.150001525878906,16.485000610351562,14.015000343322754,54.16999816894531,54.68000030517578,41.561492919921875,,36.459999084472656,48.900001525878906,32.75,,
2007-12-06,84.81999969482422,59.529998779296875,55.150001525878906,6.783928871154785,91.77999877929688,74.3499984741211,91.37999725341797,27.790000915527344,31.53499984741211,,222.50999450683594,29.489999771118164,55.514705657958984,27.979999542236328,68.30000305175781,46.209999084472656,60.279998779296875,59.5,34.54999923706055,16.352500915527344,14.135000228881836,54.630001068115234,55.97999954223633,41.4681396484375,,36.59000015258789,49.27000045776367,32.720001220703125,,
